final score,7017232: I am a gamer.,7017233: How many days per week do you game?,7017234: How often do you game in a team?,7017235: List the top 5 games you play with the most frequent first.,7017236: Does your gaming make you a better team player? How?,CODE,Gamer Group
92,True,3,Half of the time,"Legend of Zelda: BoTW & ToTK ,Call of Duty Mobile,Skyrim,,","Recently, I started playing Call of Duty with friends and I think it has helped me become a better **team player**. We all come together to try to win and sometimes we fall short of our goals. Some nights I feel off and feel as if I am not contributing/playing badly, and other nights my other friends feel the same way. Since we are working together as a team, I feel like patience is really important and communication regarding our strategy and positions helps us succeed more often than not. Listening and hearing each other out regarding what we should do next is also important. Even if I originally do not think that someone has a good idea, it may turn out to be a great one. But I would never have known if we didn't try. ",INT-GRP,Low Frequency
92,True,3,Half of the time,"Legend of Zelda: BoTW & ToTK ,Call of Duty Mobile,Skyrim,,","Recently, I started playing Call of Duty with friends and I think it has helped me become a better team player. We all come together to try to win and sometimes we fall short of our goals. Some nights I feel off and feel as if I am not contributing/playing badly, and other nights my other friends feel the same way. Since we are working together as a team, I feel like **patience** is really important and communication regarding our strategy and positions helps us succeed more often than not. Listening and hearing each other out regarding what we should do next is also important. Even if I originally do not think that someone has a good idea, it may turn out to be a great one. But I would never have known if we didn't try. ",INT-PAT,Low Frequency
92,True,1,Never,"Avatar Frontier,Stars War Survivor,i just got into gaming,na,na",Communication makes you a better **team player**,INT-GRP,Low Frequency
92,True,7,Most of the time,"Overwatch,Minecraft,Escape from Tarkov,Civilization VI,GTA V","I like to think so. The very fundamental concept of games in **teams** is distributed problem solving. Taking a problem whether it is large or small and distributing solution finding or implementation is an incredibly important thing to know. It also greatly helps communication specifically through consistent leveling of progress, difficulty, and process.",INT-GRP,High Frequency
92,True,7,Always,"Counter Strike 2,Valorant,Spectre Divide,Red Dead Redemption 2,Minecraft","Absolutely. I'm actually a part of the CSU Competitive Esports Club as a club officer, and I play for CSU through sport clubs as well as in a female league for Valorant. If you're unfamiliar with the game, there's an incredible amount of **coordination** involved. You have to communicate your intentions and know what your teammates are going to do in order to succeed, and a lack of communication basically ensures the game is lost unless there are certain rare cases in which it somehow works (but it's generally a loss if your teammates don't talk because the information that that teammate holds is often crucial to understanding what's going on with what they are doing). The way to succeed is to **coordinate** in this game, and understanding what to do and how to do it and communicating with your teammates is absolutely crucial to your success and the success of your team. ",CLB-COP,High Frequency
93,True,3,Some of the time,"Rainbow Six Siege,Call Of Duty: Zombies,Counter Strike,,",Gaming in a team makes you a better team player when you **effectively communicate** with your team to achieve the objective.,COM-EFF,Low Frequency
93,True,3,Some of the time,"Rainbow Six Siege,Call Of Duty: Zombies,Counter Strike,,",Gaming in a team makes you a better team player when you effectively communicate with your team to achieve the **objective**.,PRO-GOL,Low Frequency
93,True,3,Some of the time,"Rainbow Six Siege,Call Of Duty: Zombies,Counter Strike,,",Gaming in a team makes you a better **team player** when you effectively communicate with your team to achieve the objective.,INT-GRP,Low Frequency
93,True,0,Most of the time,"Fallout,Minecraft,Jackbox Games,Portal 2,Half-Life","My favorite games tend to be story-driven and singleplayer, so initially I would say that would detract from my abilities as a team player, but the games I actually end up playing the most are ones that I play with my friends. In those, I tend to fill whatever role needs filling. I think multiplayer gaming has made me a better team player because of how its goals lead everyone to **work together** through strategy and compromise.",CLB-COP,Low Frequency
93,True,0,Most of the time,"Fallout,Minecraft,Jackbox Games,Portal 2,Half-Life","My favorite games tend to be story-driven and singleplayer, so initially I would say that would detract from my **abilities** as a team player, but the games I actually end up playing the most are ones that I play with my friends. In those, I tend to fill whatever **role** needs filling. I think multiplayer gaming has made me a better team player because of how its goals lead everyone to work together through strategy and compromise.",CLB-MNG,Low Frequency
93,True,0,Most of the time,"Fallout,Minecraft,Jackbox Games,Portal 2,Half-Life","My favorite games tend to be story-driven and singleplayer, so initially I would say that would detract from my abilities as a team player, but the games I actually end up playing the most are ones that I play with my friends. In those, I tend to fill whatever role needs filling. I think multiplayer gaming has made me a better team player because of how its goals lead everyone to work together through **strategy** and compromise.",PRO-STR,Low Frequency
93,True,0,Most of the time,"Fallout,Minecraft,Jackbox Games,Portal 2,Half-Life","My favorite games tend to be story-driven and singleplayer, so initially I would say that would detract from my abilities as a **team player**, but the games I actually end up playing the most are ones that I play with my friends. In those, I tend to fill whatever role needs filling. I think **multiplayer** gaming has made me a better **team player** because of how its goals lead everyone to work together through strategy and compromise.",INT-GRP,Low Frequency
93,True,5,Most of the time,"Rocket League,EAFC 24,Valorant,Fortnite,Minecraft","Yes, gaming does make you a better team player as in most games playing as a team rather than a group of individuals is what tends to work better. Also, playing in a team helps teach you that each person in a team plays a **specific** role that is necessary for that team to succeed.",COM-CLR,High Frequency
93,True,5,Most of the time,"Rocket League,EAFC 24,Valorant,Fortnite,Minecraft","Yes, gaming does make you a better team player as in most games playing as a team rather than a group of individuals is what tends to work better. Also, playing in a team helps teach you that each person in a team plays a specific **role** that is necessary for that team to succeed.",CLB-MNG,High Frequency
93,True,5,Most of the time,"Rocket League,EAFC 24,Valorant,Fortnite,Minecraft","Yes, gaming does make you a better **team player** as in most games playing as a team rather than a **group** of individuals is what tends to work better. Also, playing in a team helps teach you that each person in a team plays a specific role that is necessary for that team to succeed.",INT-GRP,High Frequency
93,True,1,Half of the time,"Super Smash Bros,Mario Kart,League of Legends,Minecraft,Heroes of Might and Magic 3","Gaming teaches communication within a team, reliance on others, importance of a leader/shot caller and allows you the opportunity to teach others and be taught by them to improve at the game.",UNCODED,Low Frequency
93,True,2,Some of the time,"Minecraft,Binding of Isaac,Elden Ring,Super Smash Bros,Megaman X","My gaming experience certainly makes me a better team player. I tend to sway towards single player adventures but I do play my fair share of **cooperative** games. Playing games such as Rainbow Six Siege and Minecraft where **cooperation** is key, I find I am able to navigate being both a leader and a follower when appropriate.",CLB-COP,Low Frequency
93,True,2,Some of the time,"Minecraft,Binding of Isaac,Elden Ring,Super Smash Bros,Megaman X","My gaming experience certainly makes me a better **team player**. I tend to sway towards single player adventures but I do play my fair share of cooperative games. Playing games such as Rainbow Six Siege and Minecraft where cooperation is key, I find I am able to navigate being both a leader and a follower when appropriate.",INT-GRP,Low Frequency
93,True,2,Some of the time,"Minecraft,Binding of Isaac,Elden Ring,Super Smash Bros,Megaman X","My gaming experience certainly makes me a better team player. I tend to sway towards single player adventures but I do play my fair share of cooperative games. Playing games such as Rainbow Six Siege and Minecraft where cooperation is key, I find I am able to navigate being both a leader and a **follower** when appropriate.",SEF-FLW,Low Frequency
93,True,2,Some of the time,"Minecraft,Binding of Isaac,Elden Ring,Super Smash Bros,Megaman X","My gaming experience certainly makes me a better team player. I tend to sway towards **single player** adventures but I do play my fair share of cooperative games. Playing games such as Rainbow Six Siege and Minecraft where cooperation is key, I find I am able to navigate being both a leader and a follower when appropriate.",DEF-SLO,Low Frequency
93,True,7,Always,"Valorant,League of Legends,Overwatch,Among Us,Fortnite","I believe always playing as a team in games exposes me to different personalities and teaches me how to work with others that think differently than me. Meeting a middle ground to strategize how to execute a gameplay helps me develop teamworking **skills** which I also apply to my real life situations (e.g. internships, group projects, undergraduate research).",CLB-MNG,High Frequency
93,True,7,Always,"Valorant,League of Legends,Overwatch,Among Us,Fortnite","I believe always playing as a team in games exposes me to different personalities and teaches me how to work with others that think differently than me. Meeting a middle ground to **strategize** how to execute a gameplay helps me develop teamworking skills which I also apply to my real life situations (e.g. internships, group projects, undergraduate research).",PRO-STR,High Frequency
93,True,7,Always,"Valorant,League of Legends,Overwatch,Among Us,Fortnite","I believe always playing as a team in games exposes me to different personalities and teaches me how to work with others that think differently than me. Meeting a middle ground to strategize how to execute a gameplay helps me develop teamworking skills which I also apply to my real life situations (e.g. internships, **group** projects, undergraduate research).",INT-GRP,High Frequency
93,True,7,Most of the time,"Overwatch,Valorant,CSGO,R6,WOW","I believe it does, since I feel like I am better at communication after playing these types of competitive games often.",UNCODED,High Frequency
93,True,3,Never,"Elden Ring,Mario Kart,Monster Hunter,Sekiro,Pokemon","Probably not, I usually play **single player** games or more arcade-y competitive games. ",DEF-SLO,Low Frequency
94,False,0,Never,"none,none,none,none,none",I wouldn't know,UNCODED,Low Frequency
94,True,7,Always,",CS2,,,","I'd say maybe. I play on a semi-pro team and I play a support based **role** for my team. I don't know if that really translates as much as I would like to believe, but I do try to be as supportive as a person as I can be.",CLB-MNG,High Frequency
94,True,7,Always,",CS2,,,","I'd say maybe. I play on a semi-pro team and I play a **support** based role for my team. I don't know if that really translates as much as I would like to believe, but I do try to be as supportive as a person as I can be.",INT-OTH,High Frequency
95,True,7,Half of the time,"Lethal Company,Minecraft,Half-Life,Warframe,Halo","Probably, it is the main exposure I get with interacting as **teams**. For many games, the main way to progress personally is to help the team as a whole, thus making the team goals personal goals as well.",INT-GRP,High Frequency
95,True,7,Half of the time,"Lethal Company,Minecraft,Half-Life,Warframe,Halo","Probably, it is the main exposure I get with interacting as teams. For many games, the main way to progress personally is to **help** the team as a whole, thus making the team goals personal goals as well.",INT-OTH,High Frequency
95,False,0,Never,0,"Currently I don't play computer games, however, I did love playing Nintendo and Sega, etc. as a kid. Playing with others had lots of benefits because it increased communication **skills** and interpersonal **skills**. ",CLB-MNG,Low Frequency
95,True,5,Some of the time,"ELDEN RING,Minecraft,Rainbow Six: Siege,Terraria,Dead by Daylight","It may, as I have to have good communication and a team-centric mindset.",UNCODED,High Frequency
95,True,6,Half of the time,"GTFO,Minecraft,PUBG,Factorio,ARK: Survival Evolved",My gaming does make me a better team player because I often play video games that encourage or require teamwork. Learning how to work with teams in a variety of games means that I learn how to work with teams in many different contexts. Communication and **collaboration** are things you need to learn to succeed in such games.,CLB-COP,High Frequency
95,True,6,Half of the time,"GTFO,Minecraft,PUBG,Factorio,ARK: Survival Evolved",My gaming does make me a better **team player** because I often play video games that encourage or require **teamwork**. Learning how to work with **teams** in a variety of games means that I learn how to work with **teams** in many different contexts. Communication and collaboration are things you need to learn to succeed in such games.,INT-GRP,High Frequency
95,True,6,Half of the time,"GTFO,Minecraft,PUBG,Factorio,ARK: Survival Evolved",My gaming does make me a better team player because I often play video games that **encourage** or require teamwork. Learning how to work with teams in a variety of games means that I learn how to work with teams in many different contexts. Communication and collaboration are things you need to learn to succeed in such games.,INT-ENC,High Frequency
95,True,7,Half of the time,"Overwatch 2,League of Legends,Valheim,Bloons TD 6,Roblox","Yes, gaming makes me a better team player by increasing my communication **skills**, ensures that I pull my own weight as part of a team, and lift others up if they are slacking. Gaming as a team has improved both my **skills** in each respective game, increasing my rank, and has improved my social deduction and willingness to work in teams.",CLB-MNG,High Frequency
95,True,7,Half of the time,"Overwatch 2,League of Legends,Valheim,Bloons TD 6,Roblox","Yes, gaming makes me a better **team player** by increasing my communication skills, ensures that I pull my own weight as part of a team, and lift others up if they are slacking. Gaming as a team has improved both my skills in each respective game, increasing my rank, and has improved my social deduction and willingness to work in **teams**.",INT-GRP,High Frequency
95,True,7,Half of the time,"Overwatch 2,League of Legends,Valheim,Bloons TD 6,Roblox","Yes, gaming makes me a better team player by increasing my communication skills, ensures that I pull my own **weight** as part of a team, and lift others up if they are slacking. Gaming as a team has improved both my skills in each respective game, increasing my rank, and has improved my social deduction and willingness to work in teams.",SEF-DTR,High Frequency
96,True,2,Most of the time,"Helldivers 2,Stardew Valley,Monster Hunter: World,Monster Hunter: Rise,League of Legends",I’m able to listen to directions as well as take more of a leadership **role**. I’m also able to prioritize goals well and keep a good attitude regardless of the situation.,CLB-MNG,Low Frequency
96,True,2,Some of the time,"Deus Ex series,Elden Ring,Doom series,Cyberpunk 2077,Other single player games",I don't play much multiplayer games anymore. I used to play team based games a while back and found that **precise** communication and coordination was very important to beat the other team which is also true when collaborating with others.,COM-CLR,Low Frequency
96,True,2,Some of the time,"Deus Ex series,Elden Ring,Doom series,Cyberpunk 2077,Other single player games",I don't play much multiplayer games anymore. I used to play team based games a while back and found that precise communication and **coordination** was very important to beat the other team which is also true when collaborating with others.,CLB-COP,Low Frequency
96,True,2,Some of the time,"Deus Ex series,Elden Ring,Doom series,Cyberpunk 2077,Other single player games",I don't play much **multiplayer** games anymore. I used to play **team based games** a while back and found that precise communication and coordination was very important to beat the other team which is also true when collaborating with others.,INT-GRP,Low Frequency
96,True,1,Some of the time,"Skyrim,Peglin,Dungeon defenders,Terraria,Bloons Tower Defense 6","I used to game a lot more than I do now. Usually, I play solo, however in some games like BTD6, Terraria, and Dungeon Defenders I do have to work in a team to reach a common goal - usually defeating enemies or a boss. In these games, my team and I have to highlight our own **strengths** and utilize them to reach that goal. For example: in BTD6, you can choose “Heroes” which have special **skills** compared to the usual monkey towers. Usually, players will choose a different Hero, and the timing of / placement of these heroes is crucial. Communicating with team members is recommended for a successful run. Dungeon Defenders is another tower defense game with a similar structure, but instead of placing heroes / monkey towers, you are the hero. Each class has different towers, and part of the game is finding the best combination of towers to use against the enemies. Communication in this game is also crucial, seeing as you have a limit on how many towers can be placed. In Terraria, which is more of a sandbox game, there are many components (building, mining, boss fighting, exploring) that are key to defeating the final boss, and if you choose to play multiplayer, you can **divide and conquer** those tasks. ",CLB-MNG,Low Frequency
96,True,1,Some of the time,"Skyrim,Peglin,Dungeon defenders,Terraria,Bloons Tower Defense 6","I used to game a lot more than I do now. Usually, I play solo, however in some games like BTD6, Terraria, and Dungeon Defenders I do have to work in a team to reach a **common goal** - usually defeating enemies or a boss. In these games, my team and I have to highlight our own strengths and utilize them to reach that **goal**. For example: in BTD6, you can choose “Heroes” which have special skills compared to the usual monkey towers. Usually, players will choose a different Hero, and the timing of / placement of these heroes is crucial. Communicating with team members is recommended for a successful run. Dungeon Defenders is another tower defense game with a similar structure, but instead of placing heroes / monkey towers, you are the hero. Each class has different towers, and part of the game is finding the best combination of towers to use against the enemies. Communication in this game is also crucial, seeing as you have a limit on how many towers can be placed. In Terraria, which is more of a sandbox game, there are many components (building, mining, boss fighting, exploring) that are key to defeating the final boss, and if you choose to play multiplayer, you can divide and conquer those tasks. ",PRO-GOL,Low Frequency
96,True,1,Some of the time,"Skyrim,Peglin,Dungeon defenders,Terraria,Bloons Tower Defense 6","I used to game a lot more than I do now. Usually, I play solo, however in some games like BTD6, Terraria, and Dungeon Defenders I do have to work in a team to reach a common goal - usually defeating enemies or a boss. In these games, my team and I have to highlight our own strengths and utilize them to reach that goal. For example: in BTD6, you can choose “Heroes” which have special skills compared to the usual monkey towers. Usually, players will choose a different Hero, and the timing of / placement of these heroes is crucial. Communicating with team members is recommended for a successful run. Dungeon Defenders is another tower defense game with a similar structure, but instead of placing heroes / monkey towers, you are the hero. Each class has different towers, and part of the game is finding the best combination of towers to use against the enemies. Communication in this game is also crucial, seeing as you have a limit on how many towers can be placed. In Terraria, which is more of a sandbox game, there are many components (building, mining, boss fighting, exploring) that are key to defeating the final boss, and if you choose to play **multiplayer**, you can divide and conquer those tasks. ",INT-GRP,Low Frequency
96,True,1,Some of the time,"Skyrim,Peglin,Dungeon defenders,Terraria,Bloons Tower Defense 6","I used to game a lot more than I do now. Usually, I play solo, however in some games like BTD6, Terraria, and Dungeon Defenders I do have to work in a team to reach a common goal - usually defeating enemies or a boss. In these games, my team and I have to highlight our own strengths and utilize them to reach that goal. For example: in BTD6, you can choose “Heroes” which have special skills compared to the usual monkey towers. Usually, players will choose a different Hero, and the timing of / placement of these heroes is crucial. Communicating with team members is recommended for a successful run. Dungeon Defenders is another tower defense game with a similar structure, but instead of placing heroes / monkey towers, you are the hero. Each class has different towers, and part of the game is finding the best combination of towers to use against the enemies. Communication in this game is also crucial, seeing as you have a **limit** on how many towers can be placed. In Terraria, which is more of a sandbox game, there are many components (building, mining, boss fighting, exploring) that are key to defeating the final boss, and if you choose to play multiplayer, you can divide and conquer those tasks. ",INT-BND,Low Frequency
96,True,1,Some of the time,"Skyrim,Peglin,Dungeon defenders,Terraria,Bloons Tower Defense 6","I used to game a lot more than I do now. Usually, I play **solo**, however in some games like BTD6, Terraria, and Dungeon Defenders I do have to work in a team to reach a common goal - usually defeating enemies or a boss. In these games, my team and I have to highlight our own strengths and utilize them to reach that goal. For example: in BTD6, you can choose “Heroes” which have special skills compared to the usual monkey towers. Usually, players will choose a different Hero, and the timing of / placement of these heroes is crucial. Communicating with team members is recommended for a successful run. Dungeon Defenders is another tower defense game with a similar structure, but instead of placing heroes / monkey towers, you are the hero. Each class has different towers, and part of the game is finding the best combination of towers to use against the enemies. Communication in this game is also crucial, seeing as you have a limit on how many towers can be placed. In Terraria, which is more of a sandbox game, there are many components (building, mining, boss fighting, exploring) that are key to defeating the final boss, and if you choose to play multiplayer, you can divide and conquer those tasks. ",DEF-SLO,Low Frequency
96,True,2,Most of the time,"Valorant,Apex Legends,Elden Ring,Overwatch,Fortnite","Yes, **team coordination** is extremely important in most multiplayer games I play. Gaming in a team encourages team communication and facilitates synchronization. If one member of the party isn't doing their job, it can lead to the demise of the whole team. It also requires people to trust their teammates in crucial scenarios for success. ",CLB-COP,Low Frequency
96,True,2,Most of the time,"Valorant,Apex Legends,Elden Ring,Overwatch,Fortnite","Yes, team coordination is extremely important in most multiplayer games I play. Gaming in a team encourages team communication and facilitates synchronization. If one member of the party isn't doing their job, it can lead to the demise of the whole team. It also requires people to **trust** their teammates in crucial scenarios for success. ",CLB-CMR,Low Frequency
96,True,2,Most of the time,"Valorant,Apex Legends,Elden Ring,Overwatch,Fortnite","Yes, team coordination is extremely important in most **multiplayer** games I play. Gaming in a team encourages team communication and facilitates synchronization. If one member of the party isn't doing their job, it can lead to the demise of the whole team. It also requires people to trust their teammates in crucial scenarios for success. ",INT-GRP,Low Frequency
96,True,7,Most of the time,"Helldivers 2,Marauders,Minecraft,Left 4 Dead 2,Steep","Yes, playing video games with a team absolutely makes you a better **team player**. For example, in both Helldivers 2 and Left 4 Dead 2, both games I have listed above, team play is a massive component of the game. If the team gets separated every player gets hindered so the best course of action is to stick together. Not only that but there are hordes of enemies so you must make sure you are covering your teammates backs, making sure no body falls behind. You must also give each other resources like a health pack to ensure an injured player stays alive. This translates into the real world really well. I am able to work with other people, making sure they aren't falling behind everyone else in the team and helping teammates by giving them resources they require to do their job.",INT-GRP,High Frequency
96,True,7,Most of the time,"Helldivers 2,Marauders,Minecraft,Left 4 Dead 2,Steep","Yes, playing video games with a team absolutely makes you a better team player. For example, in both Helldivers 2 and Left 4 Dead 2, both games I have listed above, team play is a massive component of the game. If the team gets separated every player gets hindered so the best course of action is to stick together. Not only that but there are hordes of enemies so you must make sure you are covering your teammates backs, making sure no body falls behind. You must also give each other resources like a health pack to ensure an injured player stays alive. This translates into the **real world** really well. I am able to work with other people, making sure they aren't falling behind everyone else in the team and helping teammates by giving them resources they require to do their job.",DEV-NRL,High Frequency
97,True,1,Some of the time,"RuneScape,Rocket League,Super Smash Bros.,Call Of Duty,N/A","No, I am only a casual gamer at this point in life due to time constraints so I will only seek out video games when I have free time/need to relax. I do enjoy it to catch up with friends that I don't see anymore.",UNCODED,Low Frequency
97,True,5,Most of the time,"Rust,Rocket League,Overwatch,Fifa ,Rainbow 6 siege","It definitely does, especially if you play multiplayer games. If you're playing a solo game, there are still overlaps but I think the **direct** connections are far fewer. In competitive multiplayer games you have to work together to win, and all players have to be competent and motivated to win. You all play around each other's strengths and weaknesses to create an overall better team, if it means you personally get less kills, points or whatever it is your competing for. ",COM-CLR,High Frequency
97,True,5,Most of the time,"Rust,Rocket League,Overwatch,Fifa ,Rainbow 6 siege","It definitely does, especially if you play multiplayer games. If you're playing a solo game, there are still overlaps but I think the direct connections are far fewer. In competitive multiplayer games you have to **work together** to win, and all players have to be competent and motivated to win. You all play around each other's strengths and weaknesses to create an overall better team, if it means you personally get less kills, points or whatever it is your competing for. ",CLB-COP,High Frequency
97,True,5,Most of the time,"Rust,Rocket League,Overwatch,Fifa ,Rainbow 6 siege","It definitely does, especially if you play multiplayer games. If you're playing a solo game, there are still overlaps but I think the direct connections are far fewer. In competitive multiplayer games you have to work together to win, and all players have to be competent and motivated to win. You all play around each other's **strengths and weaknesses** to create an overall better team, if it means you personally get less kills, points or whatever it is your competing for. ",CLB-MNG,High Frequency
97,True,5,Most of the time,"Rust,Rocket League,Overwatch,Fifa ,Rainbow 6 siege","It definitely does, especially if you play **multiplayer** games. If you're playing a solo game, there are still overlaps but I think the direct connections are far fewer. In competitive **multiplayer** games you have to work together to win, and all players have to be competent and motivated to win. You all play around each other's strengths and weaknesses to create an overall better team, if it means you personally get less kills, points or whatever it is your competing for. ",INT-GRP,High Frequency
97,True,5,Most of the time,"Rust,Rocket League,Overwatch,Fifa ,Rainbow 6 siege","It definitely does, especially if you play multiplayer games. If you're playing a **solo** game, there are still overlaps but I think the direct connections are far fewer. In competitive multiplayer games you have to work together to win, and all players have to be competent and motivated to win. You all play around each other's strengths and weaknesses to create an overall better team, if it means you personally get less kills, points or whatever it is your competing for. ",DEF-SLO,High Frequency
97,True,1,Half of the time,"Madden,MLB The Show,Pokemon,Battle Front ||,Mine Craft","It does because when I'm gaming with others I always have to communicate with friends what I'm doing. Then as a team, we would use the **skills** that we excelled in. We would work on **specialized** tasks. Especially in Minecraft, one person was better at building than he would build. If another were good at mining he would mine. It would make the world that we play in a better overall world. It would make everything run better.",CLB-MNG,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops **concise** communication skills to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a **fast** pace environment. By playing such games it encourages collaboration, adaptability (**quick** thinking) and trust building among teammates to successfully tackle a common goal together.",COM-EFF,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication skills to **clearly** share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages collaboration, adaptability (quick thinking) and trust building among teammates to successfully tackle a common goal together.",COM-CLR,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication skills to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages **collaboration**, adaptability (quick thinking) and trust building among teammates to successfully tackle a common goal together.",CLB-COP,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication **skills** to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages collaboration, adaptability (quick thinking) and trust building among teammates to successfully tackle a common goal together.",CLB-MNG,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication skills to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages collaboration, adaptability (quick thinking) and **trust** building among teammates to successfully tackle a common goal together.",CLB-CMR,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication skills to clearly share information with your teammates on the location of the opposite players and **tactics** on how to achieve a winning **strategy** in a fast pace environment. By playing such games it encourages collaboration, adaptability (quick thinking) and trust building among teammates to successfully tackle a common goal together.",PRO-STR,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication skills to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages collaboration, **adaptability** (quick thinking) and trust building among teammates to successfully tackle a common goal together.",PRO-ADP,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing multiplayer video games requires that the player develops concise communication skills to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages collaboration, adaptability (quick thinking) and trust building among teammates to successfully tackle a **common goal** together.",PRO-GOL,Low Frequency
97,True,1,Always,"The finals,Battlefield,BattleBit,Squad,Arma 3","Yes, I believe playing **multiplayer** video games requires that the player develops concise communication skills to clearly share information with your teammates on the location of the opposite players and tactics on how to achieve a winning strategy in a fast pace environment. By playing such games it encourages collaboration, adaptability (quick thinking) and trust building among teammates to successfully tackle a common goal together.",INT-GRP,Low Frequency
98,True,4,Most of the time,"Stardew Valley,Valorant,Mario Kart,Super Smash Bros,Monster Hunter","My gaming makes me a better **team player** because in some of the games that I play, especially Valorant, communicating and playing around your teammates and coming up with team strategies/plans are integral to your ability to win. ",INT-GRP,High Frequency
98,True,7,Some of the time,"the isle,escape from tarkov,total warhammer 3,oxygen not included,",I think it definitely does as you are often playing with people that you do not know and you are frequently playing with a new team each game so you need to learn how to work with new people frequently which translates well to working with new people in work/school. You also have to often determine a sort of hierarchy each game by assessing your teammates **skills** and choosing when you may or may not need to lead/follow. ,CLB-MNG,High Frequency
98,True,7,Some of the time,"the isle,escape from tarkov,total warhammer 3,oxygen not included,",I think it definitely does as you are often playing with people that you do not know and you are frequently playing with a new team each game so you need to learn how to work with new people frequently which translates well to working with new people in work/school. You also have to often determine a sort of hierarchy each game by assessing your teammates skills and choosing when you may or may not need to lead/**follow**. ,SEF-FLW,High Frequency
98,True,3,Some of the time,"NYT Crossword (does this count?),Call of Duty Modern Warfare III,Minecraft,The Finals,Battlefield V","I play games alone or only with my boyfriend for the most part, but when we play in a team, it definitely improves my ability to cooperate and strategize with others. I also love playing board games and interactive games like Jukebox, trivia, or chess with others - however I generally like games that are more competitive where it's everyone for themselves (or working in a small 2-3 person group). I generally think and strategize more **clearly** when I'm on my own or working with just one other person. ",COM-CLR,Low Frequency
98,True,3,Some of the time,"NYT Crossword (does this count?),Call of Duty Modern Warfare III,Minecraft,The Finals,Battlefield V","I play games alone or only with my boyfriend for the most part, but when we play in a team, it definitely improves my ability to **cooperate** and strategize with others. I also love playing board games and interactive games like Jukebox, trivia, or chess with others - however I generally like games that are more competitive where it's everyone for themselves (or working in a small 2-3 person group). I generally think and strategize more clearly when I'm on my own or working with just one other person. ",CLB-COP,Low Frequency
98,True,3,Some of the time,"NYT Crossword (does this count?),Call of Duty Modern Warfare III,Minecraft,The Finals,Battlefield V","I play games alone or only with my boyfriend for the most part, but when we play in a team, it definitely improves my ability to cooperate and **strategize** with others. I also love playing board games and interactive games like Jukebox, trivia, or chess with others - however I generally like games that are more competitive where it's everyone for themselves (or working in a small 2-3 person group). I generally think and **strategize** more clearly when I'm on my own or working with just one other person. ",PRO-STR,Low Frequency
98,True,3,Some of the time,"NYT Crossword (does this count?),Call of Duty Modern Warfare III,Minecraft,The Finals,Battlefield V","I play games alone or only with my boyfriend for the most part, but when we play in a team, it definitely improves my ability to cooperate and strategize with others. I also love playing board games and interactive games like Jukebox, trivia, or chess with others - however I generally like games that are more competitive where it's everyone for themselves (or working in a small 2-3 person **group**). I generally think and strategize more clearly when I'm on my own or working with just one other person. ",INT-GRP,Low Frequency
98,True,3,Some of the time,"NYT Crossword (does this count?),Call of Duty Modern Warfare III,Minecraft,The Finals,Battlefield V","I play games **alone** or only with my boyfriend for the most part, but when we play in a team, it definitely improves my ability to cooperate and strategize with others. I also love playing board games and interactive games like Jukebox, trivia, or chess with others - however I generally like games that are more competitive where it's everyone for themselves (or working in a small 2-3 person group). I generally think and strategize more clearly when I'm on my own or working with just one other person. ",DEF-SLO,Low Frequency
