final score,gamer?,game days / week,team frequency,top 5 games,games essay,CODE,Gamer Group
97,True,7.0,Most of the time,"Kerbal Space Program,Apex Legends,Halo Wars 2,Age of Empires,Halo Reach","It does make me a better player. Gaming in a team helps me and my teammates account for each others **faults** and tackle enemies from multiple sides. I like building tanks, they like building air, and just like that we've got everything covered. I've learned from playing in teams that communication is vital, and though I like to be hyper-aggressive, sometimes you just have to trust your teammates and follow them in. Its helped me become a good supporting player, because I can follow a leader and back them up when they need it.",INT-VUL,High Frequency
97,True,7.0,Most of the time,"Kerbal Space Program,Apex Legends,Halo Wars 2,Age of Empires,Halo Reach","It does make me a better player. Gaming in a team helps me and my teammates account for each others faults and tackle enemies from multiple sides. I like building tanks, they like building air, and just like that we've got everything covered. I've learned from playing in teams that communication is vital, and though I like to be hyper-aggressive, sometimes you just have to trust your teammates and **follow** them in. Its helped me become a good supporting player, because I can **follow** a leader and back them up when they need it.",SEF-FLW,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does help me become a better team player because many of the games I play require communication and trust, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a specific gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, frustration, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an objective or destroy a key target like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned **quickly** that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with **effective communication**, such as making a big flank with your squad that can lead to decimating the enemy and taking the objective. ",COM-EFF,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does help me become a better team player because many of the games I play require communication and trust, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a **specific** gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, frustration, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an objective or destroy a key target like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned quickly that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with effective communication, such as making a big flank with your squad that can lead to decimating the enemy and taking the objective. ",COM-CLR,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does help me become a better team player because many of the games I play require communication and **trust**, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a specific gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, frustration, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an objective or destroy a key target like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned quickly that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with effective communication, such as making a big flank with your squad that can lead to decimating the enemy and taking the objective. ",CLB-CMR,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does help me become a better team player because many of the games I play require communication and trust, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a specific gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, frustration, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an **objective** or destroy a key **target** like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned quickly that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with effective communication, such as making a big flank with your squad that can lead to decimating the enemy and taking the **objective**. ",PRO-GOL,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does help me become a better **team player** because many of the games I play require communication and trust, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a specific gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, frustration, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an objective or destroy a key target like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned quickly that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with effective communication, such as making a big flank with your squad that can lead to decimating the enemy and taking the objective. ",INT-GRP,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does **help** me become a better team player because many of the games I play require communication and trust, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a specific gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, frustration, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an objective or destroy a key target like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned quickly that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with effective communication, such as making a big flank with your squad that can lead to decimating the enemy and taking the objective. ",INT-OTH,High Frequency
97,True,7.0,Half of the time,"Warhammer 40\,000: Dawn of War - Soulstorm,Hell Let Loose,Dungeons and Dragons,Warhammer 40\,000: Darktide,Escape From Tarkov","I think my gaming does help me become a better team player because many of the games I play require communication and trust, which are key things you need in a team. One of the games I play, Hell Let Loose, is a WWII game where it's two 50ish player sides fighting against each other to take objectives. It's set up so a team has one commander, squad leaders leading infantry, armor, or recon (sniper) squads; then troopers under the squad leaders fulfilling different roles like setting down supplies, building things, or have a specific gun that only certain roles has like a rocket launcher. Each squad has their own chat channel and, besides proximity chat, the squad leaders are the only ones who can talk to other squad leaders and the commander. You could do your own thing and not talk to anyone, but that will only lead to many deaths, **frustration**, and a swift defeat. Therefore, it's important they you learn how to communicate with your team if you have any hope of achieving victory. Your squad can only be so big and only so many roles can be filled, so you got to talk with your team to figure out what's needed to effectively take or hold an objective or destroy a key target like a tank along with communicate where enemies are coming from so you can effectively counter them. I learned quickly that saying ""They're over there"" is not helpful at all. There are also points in the game where all the squads are full so you got to make your own squad. It's pretty tough because you got to communicate with other squads and the commander to make sure things are getting down while also making sure you have a handle of your squad's situation and they have everything they need to deal with it. Your squad can't see other squad's markings, so you have to learn what information you're getting is important to the squad to relay to them. It can get pretty draining, especially when you have to deal with people who don't care to take orders, but I learned that by communicating and trusting other people to do their job that not only do we win more often, but it's also a lot better and more fun time. You can also pull off some pretty impressive maneuvers with effective communication, such as making a big flank with your squad that can lead to decimating the enemy and taking the objective. ",DEF-IRR,High Frequency
97,True,3.0,Never,"Tom Clancy's Ghost Recon Wildlands,Fallout 4,Far Cry 6,Grand Theft Auto 5,Minecraft","No, because I mostly play single-player games or single-player modes within **multiplayer** games. I prefer to avoid the highly competitive nature of **multiplayer** games.",INT-GRP,Low Frequency
97,True,3.0,Never,"Tom Clancy's Ghost Recon Wildlands,Fallout 4,Far Cry 6,Grand Theft Auto 5,Minecraft","No, because I mostly play **single-player** games or **single-player** modes within multiplayer games. I prefer to avoid the highly competitive nature of multiplayer games.",DEF-SLO,Low Frequency
97,True,2.0,Most of the time,"Mariokart,Fortnite,Pokemon Diamond,Pokemon Sword,Pokemon Shield","Gaming does make someone a better team player. While playing games with friends, the focus of the game shifts from an offensive objective to a defensive objective. The priority shifts from kills to finding healing items and an increased enjoyment of the game. The highly successful games incorporate good communication. Communication allows teams to **coordinate**, strategize, and position themselves in a manner most effective for completing the objective.",CLB-COP,Low Frequency
97,True,2.0,Most of the time,"Mariokart,Fortnite,Pokemon Diamond,Pokemon Sword,Pokemon Shield","Gaming does make someone a better team player. While playing games with friends, the focus of the game shifts from an offensive objective to a defensive objective. The priority shifts from kills to finding healing items and an increased enjoyment of the game. The highly successful games incorporate good communication. Communication allows teams to coordinate, **strategize**, and position themselves in a manner most effective for completing the objective.",PRO-STR,Low Frequency
97,True,2.0,Most of the time,"Mariokart,Fortnite,Pokemon Diamond,Pokemon Sword,Pokemon Shield","Gaming does make someone a better team player. While playing games with friends, the focus of the game shifts from an offensive **objective** to a defensive **objective**. The priority shifts from kills to finding healing items and an increased enjoyment of the game. The highly successful games incorporate good communication. Communication allows teams to coordinate, strategize, and position themselves in a manner most effective for completing the **objective**.",PRO-GOL,Low Frequency
97,True,2.0,Most of the time,"Mariokart,Fortnite,Pokemon Diamond,Pokemon Sword,Pokemon Shield","Gaming does make someone a better **team player**. While playing games with friends, the focus of the game shifts from an offensive objective to a defensive objective. The priority shifts from kills to finding healing items and an increased enjoyment of the game. The highly successful games incorporate good communication. Communication allows **teams** to coordinate, strategize, and position themselves in a manner most effective for completing the objective.",INT-GRP,Low Frequency
97,True,1.0,Half of the time,"BO2,Destiny 1,Battlefront 2,Jedi Fallen Order,Destiny 2","Yes I think it does because it helps with communicating and coming up with design and plan on how to accomplish goals in the game.  Which this can translate into working in teams in person because you have good communicating and have different view of the goal. It also helps with structuring the team itself, figuring out each teammates **strengths and weaknesses**. ",CLB-MNG,Low Frequency
97,True,1.0,Half of the time,"BO2,Destiny 1,Battlefront 2,Jedi Fallen Order,Destiny 2","Yes I think it does because it helps with communicating and coming up with design and **plan** on how to accomplish goals in the game.  Which this can translate into working in teams in person because you have good communicating and have different view of the goal. It also helps with structuring the team itself, figuring out each teammates strengths and weaknesses. ",PRO-STR,Low Frequency
97,True,1.0,Half of the time,"BO2,Destiny 1,Battlefront 2,Jedi Fallen Order,Destiny 2","Yes I think it does because it helps with communicating and coming up with design and plan on how to accomplish goals in the game.  Which this can translate into working in teams in person because you have good communicating and have different view of the **goal**. It also helps with structuring the team itself, figuring out each teammates strengths and weaknesses. ",PRO-GOL,Low Frequency
97,True,1.0,Half of the time,"BO2,Destiny 1,Battlefront 2,Jedi Fallen Order,Destiny 2","Yes I think it does because it helps with communicating and coming up with design and plan on how to accomplish goals in the game.  Which this can translate into working in **teams** in person because you have good communicating and have different view of the goal. It also helps with structuring the team itself, figuring out each teammates strengths and weaknesses. ",INT-GRP,Low Frequency
97,True,2.0,Half of the time,"Super Mario Bros,Fallen Order,Legend of Zelda,Mariokart,Modern Warfare",I believe it does make me a better team player. This is because I am able to **collaborate** and find solutions with other people even in a remote setting. I am an online student so I believe this will end up being a good strength for me this semester!,CLB-COP,Low Frequency
97,True,2.0,Half of the time,"Super Mario Bros,Fallen Order,Legend of Zelda,Mariokart,Modern Warfare",I believe it does make me a better **team player**. This is because I am able to collaborate and find solutions with other people even in a remote setting. I am an online student so I believe this will end up being a good strength for me this semester!,INT-GRP,Low Frequency
97,True,3.0,Most of the time,"Arma 3,Squad,Darktide,Star Citizen,No Man's Sky","Potentially, although I never thought of it in that way. Most of the games I play are **cooperative** and team-oriented- usually with several groups of people. As such learning to work with others and, in turn, them learning to work with me is a big part of that. ",CLB-COP,Low Frequency
98,True,7.0,Most of the time,"Rocket League,Final Fantasy 14,World of Warcraft,Minecraft,League of Legends",Gaming makes me a better **team player** because I've learned that some puzzles and problems aren't meant to be solved by a single person. Some challenges require a **group** effort where each member does their part and helps the other members grow enough to meet the challenge.,INT-GRP,High Frequency
98,True,2.0,Never,"Mario Kart,The Legend of Zelda: Breadth of the Wild,Super Smash Bros,Luigis Mansion 3,Lego Star Wars","I do not think so because I do not play in a team. But I will add, I played competitive sports at a high level for over 10 years growing up and I think that significantly impacted how to be a better **team player**.",INT-GRP,Low Frequency
98,True,3.0,Half of the time,"Azur Lane,Destiny 2,Honkai Impact 3rd,NIKKE,CounterSide",I think it does because you get to communicate with others and share ideas. I think it also helps you be a better communicator. ,UNCODED,Low Frequency
98,True,2.0,Most of the time,"Minecraft,Team Fortress 2,Counter Strike Global Offensive,Left 4 Dead 2,Mario Kart 8 Deluxe","I'd say it gives me more experience than I would have otherwise, but I don't know if its enough to make me a better team player than I would otherwise be.

Although many of the games I play are team based, there isn't a whole lot of **planning** that goes on (I don't usually play any competitive modes), so everything is pretty relaxed. As long as your contributing and there when other people need you, most people would consider you a ""good team player""",PRO-STR,Low Frequency
98,True,2.0,Most of the time,"Minecraft,Team Fortress 2,Counter Strike Global Offensive,Left 4 Dead 2,Mario Kart 8 Deluxe","I'd say it gives me more experience than I would have otherwise, but I don't know if its enough to make me a better **team player** than I would otherwise be.

Although many of the games I play are team based, there isn't a whole lot of planning that goes on (I don't usually play any competitive modes), so everything is pretty relaxed. As long as your contributing and there when other people need you, most people would consider you a ""good **team player**""",INT-GRP,Low Frequency
99,True,3.0,Some of the time,"Counter Strike Global Offensive,Chess,Minecraft,Civilization 5/6,Dungeons and Dragons","I think that playing dungeons and dragons has allowed me to flex several team **skills** throughout the game. During combat sections, it is incredibly important to work with your party members, and also to perform the tasks that your class is the best at for success. Though you might want to kill a monster as a cleric, it is far more important to prevent party members from dying with your healing so sometimes you have to give up glory for what is best. This also rings true for any social encounters in the game, as it is important to learn about each other's characters and get into the headspace of yours. This builds empathy and social understanding with people who are not like you, and I think that the game is unique for all of these aspects. ",CLB-MNG,Low Frequency
99,True,3.0,Some of the time,"Counter Strike Global Offensive,Chess,Minecraft,Civilization 5/6,Dungeons and Dragons","I think that playing dungeons and dragons has allowed me to flex several team skills throughout the game. During combat sections, it is incredibly important to work with your party members, and also to perform the tasks that your class is the best at for success. Though you might want to kill a monster as a cleric, it is far more important to prevent party members from dying with your healing so sometimes you have to give up glory for what is best. This also rings true for any social encounters in the game, as it is important to learn about each other's characters and get into the headspace of yours. This builds **empathy** and social understanding with people who are not like you, and I think that the game is unique for all of these aspects. ",INT-PER,Low Frequency
100,True,7.0,Most of the time,"League of Legends,Final Fantasy XIV Online,Genshin Impact,Blue Archive,Call of Duty (Franchise)","I'd say yes—especially in my top two games: Final Fantasy XIV Online and League of Legends. In the former, I almost exclusively play a Healer role, and in the latter, I mostly only play the Support role. I have played these supportive roles in **cooperative** games for most of my life and have always enjoyed channeling my focus into keeping my teammates at full health and setting them up for big plays or for smooth clearing. Because my perspective is one of supportive play, I am often looking at the whole team in a more objective way, where I try to fit each player into a position or responsibility that they are best suited for. Rather than looking for opportunities to make big plays myself, my thought process is always on being the one to set up the field and pass the ball to my teammate who is best suited for leading us to victory. ",CLB-COP,High Frequency
100,True,7.0,Most of the time,"League of Legends,Final Fantasy XIV Online,Genshin Impact,Blue Archive,Call of Duty (Franchise)","I'd say yes—especially in my top two games: Final Fantasy XIV Online and League of Legends. In the former, I almost exclusively play a Healer **role**, and in the latter, I mostly only play the Support **role**. I have played these supportive roles in cooperative games for most of my life and have always enjoyed channeling my focus into keeping my teammates at full health and setting them up for big plays or for smooth clearing. Because my perspective is one of supportive play, I am often looking at the whole team in a more objective way, where I try to fit each player into a position or responsibility that they are best suited for. Rather than looking for opportunities to make big plays myself, my thought process is always on being the one to set up the field and pass the ball to my teammate who is best suited for leading us to victory. ",CLB-MNG,High Frequency
100,True,7.0,Most of the time,"League of Legends,Final Fantasy XIV Online,Genshin Impact,Blue Archive,Call of Duty (Franchise)","I'd say yes—especially in my top two games: Final Fantasy XIV Online and League of Legends. In the former, I almost exclusively play a Healer role, and in the latter, I mostly only play the Support role. I have played these supportive roles in cooperative games for most of my life and have always enjoyed channeling my focus into keeping my teammates at full health and setting them up for big plays or for smooth clearing. Because my perspective is one of supportive play, I am often looking at the whole team in a more **objective** way, where I try to fit each player into a position or responsibility that they are best suited for. Rather than looking for opportunities to make big plays myself, my thought process is always on being the one to set up the field and pass the ball to my teammate who is best suited for leading us to victory. ",PRO-GOL,High Frequency
100,True,7.0,Most of the time,"League of Legends,Final Fantasy XIV Online,Genshin Impact,Blue Archive,Call of Duty (Franchise)","I'd say yes—especially in my top two games: Final Fantasy XIV Online and League of Legends. In the former, I almost exclusively play a **Healer** role, and in the latter, I mostly only play the **Support** role. I have played these supportive roles in cooperative games for most of my life and have always enjoyed channeling my focus into keeping my teammates at full health and setting them up for big plays or for smooth clearing. Because my perspective is one of supportive play, I am often looking at the whole team in a more objective way, where I try to fit each player into a position or responsibility that they are best suited for. Rather than looking for opportunities to make big plays myself, my thought process is always on being the one to set up the field and pass the ball to my teammate who is best suited for leading us to victory. ",INT-OTH,High Frequency
100,True,7.0,Most of the time,"League of Legends,Final Fantasy XIV Online,Genshin Impact,Blue Archive,Call of Duty (Franchise)","I'd say yes—especially in my top two games: Final Fantasy XIV Online and League of Legends. In the former, I almost exclusively play a Healer role, and in the latter, I mostly only play the Support role. I have played these supportive roles in cooperative games for most of my life and have always enjoyed channeling my focus into keeping my teammates at full health and setting them up for big plays or for smooth clearing. Because my **perspective** is one of supportive play, I am often looking at the whole team in a more objective way, where I try to fit each player into a position or responsibility that they are best suited for. Rather than looking for opportunities to make big plays myself, my thought process is always on being the one to set up the field and pass the ball to my teammate who is best suited for leading us to victory. ",INT-PER,High Frequency
100,True,4.0,Some of the time,"Overwatch,Minecraft,Pokemon,Mindustry,Terraria","Yes it does make me a better team player. The way that it makes me a better team player is because I usually play support roles in my video games. By playing these supporting roles in these games I help amplify what other people do inside the game. I can play a medical **role**, where I help keep people in the game, or I play a **role** that boost peoples actions they make. With these supporting roles, it requires me to talk and communicate with my team to get the perfect time to heal or boost.",CLB-MNG,High Frequency
100,True,4.0,Some of the time,"Overwatch,Minecraft,Pokemon,Mindustry,Terraria","Yes it does make me a better **team player**. The way that it makes me a better **team player** is because I usually play support roles in my video games. By playing these supporting roles in these games I help amplify what other people do inside the game. I can play a medical role, where I help keep people in the game, or I play a role that boost peoples actions they make. With these supporting roles, it requires me to talk and communicate with my team to get the perfect time to heal or boost.",INT-GRP,High Frequency
100,True,4.0,Some of the time,"Overwatch,Minecraft,Pokemon,Mindustry,Terraria","Yes it does make me a better team player. The way that it makes me a better team player is because I usually play **support** roles in my video games. By playing these supporting roles in these games I **help** amplify what other people do inside the game. I can play a medical role, where I **help** keep people in the game, or I play a role that boost peoples actions they make. With these supporting roles, it requires me to talk and communicate with my team to get the perfect time to heal or boost.",INT-OTH,High Frequency
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better team player when I have a consistent, and communicative, team. I often play solo, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, morale falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a team player. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better team player due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the support **role**. A **role** that requires a mutual trust of both parties to fully be successful. When I have the right team, I find myself researching game tactics more often than if I were playing solo. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need help. This way the rest of the team can help with lightening their load if needed. 

 

I could write forever about teamwork, so I will stop here before I create a novel.

 ",CLB-MNG,High Frequency
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better team player when I have a consistent, and communicative, team. I often play solo, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, **morale** falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a team player. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better team player due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the support role. A role that requires a mutual **trust** of both parties to fully be successful. When I have the right team, I find myself researching game tactics more often than if I were playing solo. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need help. This way the rest of the team can help with lightening their load if needed. 

 

I could write forever about teamwork, so I will stop here before I create a novel.

 ",CLB-CMR,High Frequency
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better team player when I have a consistent, and communicative, team. I often play solo, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, morale falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a team player. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better team player due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the support role. A role that requires a mutual trust of both parties to fully be successful. When I have the right team, I find myself researching game **tactics** more often than if I were playing solo. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need help. This way the rest of the team can help with lightening their load if needed. 

 

I could write forever about teamwork, so I will stop here before I create a novel.

 ",PRO-STR,High Frequency
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better **team player** when I have a consistent, and communicative, team. I often play solo, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, morale falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a **team player**. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better **team player** due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the support role. A role that requires a mutual trust of both parties to fully be successful. When I have the right team, I find myself researching game tactics more often than if I were playing solo. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need help. This way the rest of the team can help with lightening their load if needed. 

 

I could write forever about **teamwork**, so I will stop here before I create a novel.

 ",INT-GRP,High Frequency
