final score,7017232: I am a gamer.,7017233: How many days per week do you game?,7017234: How often do you game in a team?,7017235: List the top 5 games you play with the most frequent first.,7017236: Does your gaming make you a better team player? How?,CODE,Gamer Group
98,True,5.0,Most of the time,"Legion Tower Defense 2,Rocket League,Rust,Halo,World of Warcraft","Gaming makes me a better team player as it puts players with other players (some who they have no idea who they are) and forces them to work together towards a goal. This helps create leadership skills and team **cohesion**. Some games require certain members of the team to perform certain tasks in order for the group to succeed. This resembles development teams in the field, as each member of the team will be assigned a specific role depending on their strengths in order to allow the team to succeed.",CLB-CMR,High Frequency
98,True,5.0,Most of the time,"Legion Tower Defense 2,Rocket League,Rust,Halo,World of Warcraft","Gaming makes me a better team player as it puts players with other players (some who they have no idea who they are) and forces them to work together towards a **goal**. This helps create leadership skills and team cohesion. Some games require certain members of the team to perform certain tasks in order for the group to succeed. This resembles development teams in the field, as each member of the team will be assigned a specific role depending on their strengths in order to allow the team to succeed.",PRO-GOL,High Frequency
98,True,5.0,Most of the time,"Legion Tower Defense 2,Rocket League,Rust,Halo,World of Warcraft","Gaming makes me a better **team player** as it puts players with other players (some who they have no idea who they are) and forces them to work together towards a goal. This helps create leadership skills and team cohesion. Some games require certain members of the team to perform certain tasks in order for the **group** to succeed. This resembles development **teams** in the field, as each member of the team will be assigned a specific role depending on their strengths in order to allow the team to succeed.",INT-GRP,High Frequency
98,True,0.0,Some of the time,"League of Legends,Minecraft,PUBG,Age of Empire II,Dungeon Defenders",Yes,UNCODED,Low Frequency
98,True,3.0,Some of the time,"Fallout 3,Minecraft,Skyrim,Fallout 4,Metro 2033","No, it makes it easy to blame other people cause you'll likely only see them once.",UNCODED,Low Frequency
98,True,2.0,Some of the time,"Satisfactory,Destiny 2,Sea of Thieves,Omori,VRChat","I think so, especially in multiplayer games. It strengthens communication and strategy to accomplish a task. Specifically in Satisfactory, it takes a decent amount of coordination to ensure that factories are properly setup, **efficient**, and operational so that they are easy to follow in case we need to revise or revisit them. I have actually attributed this game to the coding habits ive been learning. I could throw down tons of machinery everywhere with connections flying all around the map and make it messy, but when I need to revise production lines to make new products, its more difficult to edit. Its easier to do it right and neat the first time. ",COM-EFF,Low Frequency
98,True,2.0,Some of the time,"Satisfactory,Destiny 2,Sea of Thieves,Omori,VRChat","I think so, especially in multiplayer games. It strengthens communication and strategy to accomplish a task. Specifically in Satisfactory, it takes a decent amount of **coordination** to ensure that factories are properly setup, efficient, and operational so that they are easy to follow in case we need to revise or revisit them. I have actually attributed this game to the coding habits ive been learning. I could throw down tons of machinery everywhere with connections flying all around the map and make it messy, but when I need to revise production lines to make new products, its more difficult to edit. Its easier to do it right and neat the first time. ",CLB-COP,Low Frequency
98,True,2.0,Some of the time,"Satisfactory,Destiny 2,Sea of Thieves,Omori,VRChat","I think so, especially in multiplayer games. It strengthens communication and **strategy** to accomplish a task. Specifically in Satisfactory, it takes a decent amount of coordination to ensure that factories are properly setup, efficient, and operational so that they are easy to follow in case we need to revise or revisit them. I have actually attributed this game to the coding habits ive been learning. I could throw down tons of machinery everywhere with connections flying all around the map and make it messy, but when I need to revise production lines to make new products, its more difficult to edit. Its easier to do it right and neat the first time. ",PRO-STR,Low Frequency
98,True,2.0,Some of the time,"Satisfactory,Destiny 2,Sea of Thieves,Omori,VRChat","I think so, especially in **multiplayer** games. It strengthens communication and strategy to accomplish a task. Specifically in Satisfactory, it takes a decent amount of coordination to ensure that factories are properly setup, efficient, and operational so that they are easy to follow in case we need to revise or revisit them. I have actually attributed this game to the coding habits ive been learning. I could throw down tons of machinery everywhere with connections flying all around the map and make it messy, but when I need to revise production lines to make new products, its more difficult to edit. Its easier to do it right and neat the first time. ",INT-GRP,Low Frequency
98,True,2.0,Some of the time,"Satisfactory,Destiny 2,Sea of Thieves,Omori,VRChat","I think so, especially in multiplayer games. It strengthens communication and strategy to accomplish a task. Specifically in Satisfactory, it takes a decent amount of coordination to ensure that factories are properly setup, efficient, and operational so that they are easy to **follow** in case we need to revise or revisit them. I have actually attributed this game to the coding habits ive been learning. I could throw down tons of machinery everywhere with connections flying all around the map and make it messy, but when I need to revise production lines to make new products, its more difficult to edit. Its easier to do it right and neat the first time. ",SEF-FLW,Low Frequency
99,True,7.0,Some of the time,",Varies week to week,,,","Yes and no.

I've played a lot of kinds of games and sunk a lot of hours into them. For some games with optional **cooperative** elements (e.g. Dark Souls), **cooperation** can be a serious boon to help you overcome a particularly difficult obstacle. For more team-based games (think MOBAs or FPS) communication is critical to ensuring not only your own individual success, but (more importantly) the success of the whole group.

That said, gaming communities can be highly toxic. People often refuse to take responsibility for their own mistakes or failings, adopting the mindset of ""If we succeed, it's only because I carried the team"". This mindset is not sustainable, and can cause others on the team to be less invested in the success of the team.",CLB-COP,High Frequency
99,True,7.0,Some of the time,",Varies week to week,,,","Yes and no.

I've played a lot of kinds of games and sunk a lot of hours into them. For some games with optional cooperative elements (e.g. Dark Souls), cooperation can be a serious boon to help you overcome a particularly difficult obstacle. For more team-based games (think MOBAs or FPS) communication is critical to ensuring not only your own individual success, but (more importantly) the success of the whole **group**.

That said, gaming communities can be highly toxic. People often refuse to take responsibility for their own mistakes or failings, adopting the mindset of ""If we succeed, it's only because I carried the team"". This mindset is not sustainable, and can cause others on the team to be less invested in the success of the team.",INT-GRP,High Frequency
99,True,7.0,Some of the time,",Varies week to week,,,","Yes and no.

I've played a lot of kinds of games and sunk a lot of hours into them. For some games with optional cooperative elements (e.g. Dark Souls), cooperation can be a serious boon to **help** you overcome a particularly difficult obstacle. For more team-based games (think MOBAs or FPS) communication is critical to ensuring not only your own individual success, but (more importantly) the success of the whole group.

That said, gaming communities can be highly toxic. People often refuse to take responsibility for their own mistakes or failings, adopting the mindset of ""If we succeed, it's only because I carried the team"". This mindset is not sustainable, and can cause others on the team to be less invested in the success of the team.",INT-OTH,High Frequency
99,True,7.0,Some of the time,",Varies week to week,,,","Yes and no.

I've played a lot of kinds of games and sunk a lot of hours into them. For some games with optional cooperative elements (e.g. Dark Souls), cooperation can be a serious boon to help you overcome a particularly difficult obstacle. For more team-based games (think MOBAs or FPS) communication is critical to ensuring not only your own individual success, but (more importantly) the success of the whole group.

That said, gaming communities can be highly toxic. People often refuse to take responsibility for their own **mistakes** or failings, adopting the mindset of ""If we succeed, it's only because I carried the team"". This mindset is not sustainable, and can cause others on the team to be less invested in the success of the team.",INT-VUL,High Frequency
99,True,7.0,Some of the time,",Varies week to week,,,","Yes and no.

I've played a lot of kinds of games and sunk a lot of hours into them. For some games with optional cooperative elements (e.g. Dark Souls), cooperation can be a serious boon to help you overcome a particularly difficult obstacle. For more team-based games (think MOBAs or FPS) communication is critical to ensuring not only your own individual success, but (more importantly) the success of the whole group.

That said, gaming communities can be highly toxic. People often refuse to take responsibility for their own **mistakes** or failings, adopting the mindset of ""If we succeed, it's only because I carried the team"". This mindset is not sustainable, and can cause others on the team to be less invested in the success of the team.",DEF-IRR,High Frequency
99,True,7.0,Some of the time,",Varies week to week,,,","Yes and no.

I've played a lot of kinds of games and sunk a lot of hours into them. For some games with optional cooperative elements (e.g. Dark Souls), cooperation can be a serious boon to help you overcome a particularly difficult obstacle. For more team-based games (think MOBAs or FPS) communication is critical to ensuring not only your own individual success, but (more importantly) the success of the whole group.

That said, gaming communities can be highly **toxic**. People often refuse to take responsibility for their own mistakes or failings, adopting the mindset of ""If we succeed, it's only because I carried the team"". This mindset is not sustainable, and can cause others on the team to be less invested in the success of the team.",DEF-ISO,High Frequency
99,True,7.0,Always,"Halo,Valorant,OverWatch,COD,Star Wars: KOToR",Gaming shows me how lacking in communication can lead to losing rounds in a game.  ,UNCODED,High Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice real world skills and modern games are very **collaborative**. Take Monster Hunter as a example. The goal of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a role (Tank, DPS, Healer, etc). Success is predicated on communication and trust, the players must voice their actions and trust that the people on their team are able to carryout their respective task. In the real-world, Teams that communicate and trust each other are the ones that finish a project.",CLB-COP,Low Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice real world **skills** and modern games are very collaborative. Take Monster Hunter as a example. The goal of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a **role** (Tank, DPS, Healer, etc). Success is predicated on communication and trust, the players must voice their actions and trust that the people on their team are able to carryout their respective task. In the real-world, Teams that communicate and trust each other are the ones that finish a project.",CLB-MNG,Low Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice real world skills and modern games are very collaborative. Take Monster Hunter as a example. The goal of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a role (Tank, DPS, Healer, etc). Success is predicated on communication and **trust**, the players must voice their actions and **trust** that the people on their team are able to carryout their respective task. In the real-world, Teams that communicate and **trust** each other are the ones that finish a project.",CLB-CMR,Low Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice real world skills and modern games are very collaborative. Take Monster Hunter as a example. The **goal** of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a role (Tank, DPS, Healer, etc). Success is predicated on communication and trust, the players must voice their actions and trust that the people on their team are able to carryout their respective task. In the real-world, Teams that communicate and trust each other are the ones that finish a project.",PRO-GOL,Low Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice real world skills and modern games are very collaborative. Take Monster Hunter as a example. The goal of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a role (Tank, DPS, Healer, etc). Success is predicated on communication and trust, the players must voice their actions and trust that the people on their team are able to carryout their respective task. In the real-world, **Teams** that communicate and trust each other are the ones that finish a project.",INT-GRP,Low Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice real world skills and modern games are very collaborative. Take Monster Hunter as a example. The goal of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a role (Tank, DPS, **Healer**, etc). Success is predicated on communication and trust, the players must voice their actions and trust that the people on their team are able to carryout their respective task. In the real-world, Teams that communicate and trust each other are the ones that finish a project.",INT-OTH,Low Frequency
99,True,3.0,Some of the time,"Sid Meier's Civilization,Monster Hunter,The Legend of Zelda: Breath of the Wild,Odin Sphere,Adventure","Overall, yes. Gaming is an opportunity to practice **real world** skills and modern games are very collaborative. Take Monster Hunter as a example. The goal of that game is to capture/kill dinosaur-like monsters. A player is free to form a team (four person max) and must assume a role (Tank, DPS, Healer, etc). Success is predicated on communication and trust, the players must voice their actions and trust that the people on their team are able to carryout their respective task. In the real-world, Teams that communicate and trust each other are the ones that finish a project.",DEV-NRL,Low Frequency
99,True,4.0,Most of the time,"The Witcher,Apex Legends,Horizon Zero Dawn,Civilization VI,Call of Duty","My gaming can make me a better **team player**. Battle Royale games like Apex operate under a squad system. We play with 3 players per squad, and I end up playing my favorite character, Gibralter. He isn't that fun to play with, but he is by far the best **team player** in the game. If you play him correctly, not only will you be able to survive a match, but you can ensure your squadmates do too.

I play a game called Civilization. While it is a single player game, solving your problems diplomatically and acquiring an ally can make the world of difference. Initially it feels as though you are giving up a lot for not, but later down the line you find that your allies will help you when times are hard, just like you did for them.",INT-GRP,High Frequency
99,True,4.0,Most of the time,"The Witcher,Apex Legends,Horizon Zero Dawn,Civilization VI,Call of Duty","My gaming can make me a better team player. Battle Royale games like Apex operate under a squad system. We play with 3 players per squad, and I end up playing my favorite character, Gibralter. He isn't that fun to play with, but he is by far the best team player in the game. If you play him correctly, not only will you be able to survive a match, but you can ensure your squadmates do too.

I play a game called Civilization. While it is a single player game, solving your problems diplomatically and acquiring an ally can make the world of difference. Initially it feels as though you are giving up a lot for not, but later down the line you find that your allies will **help** you when times are hard, just like you did for them.",INT-OTH,High Frequency
99,True,4.0,Most of the time,"The Witcher,Apex Legends,Horizon Zero Dawn,Civilization VI,Call of Duty","My gaming can make me a better team player. Battle Royale games like Apex operate under a squad system. We play with 3 players per squad, and I end up playing my favorite character, Gibralter. He isn't that fun to play with, but he is by far the best team player in the game. If you play him correctly, not only will you be able to survive a match, but you can ensure your squadmates do too.

I play a game called Civilization. While it is a **single player** game, solving your problems diplomatically and acquiring an ally can make the world of difference. Initially it feels as though you are giving up a lot for not, but later down the line you find that your allies will help you when times are hard, just like you did for them.",DEF-SLO,High Frequency
99,True,5.0,Most of the time,"Civilization V,League of Legends,Skyrim,,","Yep, I play on the CSU Esports Assocation varsity League of Legends team. We compete in sponsored tournaments against other schools to win scholarship money. It's a 5v5 team-based game that requires constant communication and **teamwork**, and it's made me a better **team player**.",INT-GRP,High Frequency
99,True,6.0,Most of the time,"Monster Hunter Rise,Counter-Strike: Global Offensive,Forza Horizon 5,Halo Infinite,Dragon Ball FighterZ","I think it does to a certain extent, it makes me a better **team player** in team games, other **teams** such as work **teams** might not benefit to the same extent.",INT-GRP,High Frequency
99,True,7.0,Some of the time,"Super Smash Bros.,Minecraft,Stellaris,Bloons TD 6,Deep Rock Galactic","The impact of gaming on my ability as a team player varies wildly depending on the type of game. A game like Super Smash Bros. that focuses more on 1v1s and free-for-alls doesn't improve my performance in a team. However, other games that I play encourage or even require teamwork to be successful in the game. Examples of this include **working together** with other players on a Minecraft server to acquire and manage resources or allying with other player empires in Stellaris. Other games that I have played such as Rainbow Six Siege and Overwatch revolve around team-based strategies and communication to win matches. Although it's difficult to name a lesson that has come out of these experiences, I have found that playing games with a team has made me more comfortable with working with teams in school, work, and other environments.",CLB-COP,High Frequency
99,True,7.0,Some of the time,"Super Smash Bros.,Minecraft,Stellaris,Bloons TD 6,Deep Rock Galactic","The impact of gaming on my ability as a **team player** varies wildly depending on the type of game. A game like Super Smash Bros. that focuses more on 1v1s and free-for-alls doesn't improve my performance in a team. However, other games that I play encourage or even require **teamwork** to be successful in the game. Examples of this include working together with other players on a Minecraft server to acquire and manage resources or allying with other player empires in Stellaris. Other games that I have played such as Rainbow Six Siege and Overwatch revolve around team-based strategies and communication to win matches. Although it's difficult to name a lesson that has come out of these experiences, I have found that playing games with a team has made me more comfortable with working with **teams** in school, work, and other environments.",INT-GRP,High Frequency
99,True,7.0,Some of the time,"Super Smash Bros.,Minecraft,Stellaris,Bloons TD 6,Deep Rock Galactic","The impact of gaming on my ability as a team player varies wildly depending on the type of game. A game like Super Smash Bros. that focuses more on 1v1s and free-for-alls doesn't improve my performance in a team. However, other games that I play **encourage** or even require teamwork to be successful in the game. Examples of this include working together with other players on a Minecraft server to acquire and manage resources or allying with other player empires in Stellaris. Other games that I have played such as Rainbow Six Siege and Overwatch revolve around team-based strategies and communication to win matches. Although it's difficult to name a lesson that has come out of these experiences, I have found that playing games with a team has made me more comfortable with working with teams in school, work, and other environments.",INT-ENC,High Frequency
99,True,1.0,Some of the time,",Super Mario Brothers on the Wii ,,,",Not really because I usually play **alone** or just with my sister.,DEF-SLO,Low Frequency
99,True,4.0,Always,"Hearthstone,Overwatch,Subnautica,World of Warcraft,League of Legends","Gaming certainly makes me a better team player; most of the games I am actively involved in have multiplayer as their central feature. In World of Warcraft, you have to **coordinate** to form groups, kill bosses, and participate in other content. These skills will carry over very easily to teamwork, ass planning and **coordination** are essential toward success in the game.",CLB-COP,High Frequency
99,True,4.0,Always,"Hearthstone,Overwatch,Subnautica,World of Warcraft,League of Legends","Gaming certainly makes me a better team player; most of the games I am actively involved in have multiplayer as their central feature. In World of Warcraft, you have to coordinate to form groups, kill bosses, and participate in other content. These **skills** will carry over very easily to teamwork, ass planning and coordination are essential toward success in the game.",CLB-MNG,High Frequency
99,True,4.0,Always,"Hearthstone,Overwatch,Subnautica,World of Warcraft,League of Legends","Gaming certainly makes me a better team player; most of the games I am actively involved in have multiplayer as their central feature. In World of Warcraft, you have to coordinate to form groups, kill bosses, and participate in other content. These skills will carry over very easily to teamwork, ass **planning** and coordination are essential toward success in the game.",PRO-STR,High Frequency
99,True,4.0,Always,"Hearthstone,Overwatch,Subnautica,World of Warcraft,League of Legends","Gaming certainly makes me a better **team player**; most of the games I am actively involved in have **multiplayer** as their central feature. In World of Warcraft, you have to coordinate to form groups, kill bosses, and participate in other content. These skills will carry over very easily to **teamwork**, ass planning and coordination are essential toward success in the game.",INT-GRP,High Frequency
99,True,3.0,Some of the time,"Diablo,Halo,Zelda,Spelunky,Any older Bioware title","It has been the case that I have been a good team player during multiplayer gaming in the past, but this is not always the case when I play multiplayer. Sometimes, I just want to contribute to an objective and will play some team-based arena style shooter (rather than a free-for-all); I won't necessarily know the people I am playing with which means I won't openly communicate to maximize effective play. I have probably had greater **cooperative** experiences outside of videogames as a free schedule to join others I know for **cooperative** play is always hit-or-miss, and being paired randomly with people is similarly hit-or-miss if a **collaborative** union forms. However, I will admit that being paired with random people in team-based games does offer me a plethora of considerations for promoting a ""helpful play style,"" and helps me avoid a singular biased perspective for what makes an ""ideal"" team strategy during play.",CLB-COP,Low Frequency
99,True,3.0,Some of the time,"Diablo,Halo,Zelda,Spelunky,Any older Bioware title","It has been the case that I have been a good team player during multiplayer gaming in the past, but this is not always the case when I play multiplayer. Sometimes, I just want to contribute to an objective and will play some team-based arena style shooter (rather than a free-for-all); I won't necessarily know the people I am playing with which means I won't openly communicate to maximize effective play. I have probably had greater cooperative experiences outside of videogames as a free schedule to join others I know for cooperative play is always hit-or-miss, and being paired randomly with people is similarly hit-or-miss if a collaborative union forms. However, I will admit that being paired with random people in team-based games does offer me a plethora of considerations for promoting a ""helpful play style,"" and helps me avoid a singular biased perspective for what makes an ""ideal"" team **strategy** during play.",PRO-STR,Low Frequency
99,True,3.0,Some of the time,"Diablo,Halo,Zelda,Spelunky,Any older Bioware title","It has been the case that I have been a good team player during multiplayer gaming in the past, but this is not always the case when I play multiplayer. Sometimes, I just want to contribute to an **objective** and will play some team-based arena style shooter (rather than a free-for-all); I won't necessarily know the people I am playing with which means I won't openly communicate to maximize effective play. I have probably had greater cooperative experiences outside of videogames as a free schedule to join others I know for cooperative play is always hit-or-miss, and being paired randomly with people is similarly hit-or-miss if a collaborative union forms. However, I will admit that being paired with random people in team-based games does offer me a plethora of considerations for promoting a ""helpful play style,"" and helps me avoid a singular biased perspective for what makes an ""ideal"" team strategy during play.",PRO-GOL,Low Frequency
99,True,3.0,Some of the time,"Diablo,Halo,Zelda,Spelunky,Any older Bioware title","It has been the case that I have been a good **team player** during **multiplayer** gaming in the past, but this is not always the case when I play **multiplayer**. Sometimes, I just want to contribute to an objective and will play some team-based arena style shooter (rather than a free-for-all); I won't necessarily know the people I am playing with which means I won't openly communicate to maximize effective play. I have probably had greater cooperative experiences outside of videogames as a free schedule to join others I know for cooperative play is always hit-or-miss, and being paired randomly with people is similarly hit-or-miss if a collaborative union forms. However, I will admit that being paired with random people in team-based games does offer me a plethora of considerations for promoting a ""helpful play style,"" and helps me avoid a singular biased perspective for what makes an ""ideal"" team strategy during play.",INT-GRP,Low Frequency
99,True,3.0,Some of the time,"Diablo,Halo,Zelda,Spelunky,Any older Bioware title","It has been the case that I have been a good team player during multiplayer gaming in the past, but this is not always the case when I play multiplayer. Sometimes, I just want to contribute to an objective and will play some team-based arena style shooter (rather than a free-for-all); I won't necessarily know the people I am playing with which means I won't openly communicate to maximize effective play. I have probably had greater cooperative experiences outside of videogames as a free schedule to join others I know for cooperative play is always hit-or-miss, and being paired randomly with people is similarly hit-or-miss if a collaborative union forms. However, I will admit that being paired with random people in team-based games does offer me a plethora of considerations for promoting a ""helpful play style,"" and helps me avoid a singular biased **perspective** for what makes an ""ideal"" team strategy during play.",INT-PER,Low Frequency
100,True,1.0,Most of the time,"Hell Let Loose,Madden,Hearts of Iron IV,Worms Revolution,Paladins",For the most part I find playing games individually quite boring. Being on a team is the fun part! **Coordinating** with friends on what roles to play and executing them effectively is what makes gaming fun and exciting. This is especially true in games like Hell let Loose and Paladins that both have an emphasis on team **collaboration**. ,CLB-COP,Low Frequency
100,True,2.0,Most of the time,"Hearthstone,League of Legends,,,","When I play with my friends our teamwork **skills** will be exercised more often but when I am playing with random teammates it is oftentimes safe to assume one person on my team will have the demeanor of a 13-year-old child so maneuvering around that takes some patience and wisdom.

So yes, I do think gaming helps be a better team player.",CLB-MNG,Low Frequency
100,True,2.0,Most of the time,"Hearthstone,League of Legends,,,","When I play with my friends our **teamwork** skills will be exercised more often but when I am playing with random teammates it is oftentimes safe to assume one person on my team will have the demeanor of a 13-year-old child so maneuvering around that takes some patience and wisdom.

So yes, I do think gaming helps be a better **team player**.",INT-GRP,Low Frequency
100,True,2.0,Most of the time,"Hearthstone,League of Legends,,,","When I play with my friends our teamwork skills will be exercised more often but when I am playing with random teammates it is oftentimes safe to assume one person on my team will have the demeanor of a 13-year-old child so maneuvering around that takes some **patience** and wisdom.

So yes, I do think gaming helps be a better team player.",INT-PAT,Low Frequency
100,True,4.0,Half of the time,"Counter Strike Global Offensive,Rocket League,Ark,Borderlands,Minecraft","I think some of the games definitely do. The main team-based ones I play require communication and proper teamwork. In Rocket League you need to know what all is happening and if your teammates need to rotate out as well as when they're setting up a shot for you to take. CSGO requires tons of communication in regards to where the other team is, what is happening at any moment, as well as being able to rotate **quickly** to where you need to be.",COM-EFF,High Frequency
100,True,4.0,Half of the time,"Counter Strike Global Offensive,Rocket League,Ark,Borderlands,Minecraft","I think some of the games definitely do. The main team-based ones I play require communication and proper **teamwork**. In Rocket League you need to know what all is happening and if your teammates need to rotate out as well as when they're setting up a shot for you to take. CSGO requires tons of communication in regards to where the other team is, what is happening at any moment, as well as being able to rotate quickly to where you need to be.",INT-GRP,High Frequency
100,True,3.0,Half of the time,"Minecraft,Binding of Isaac,Overcooked,Don't Starve,Dicey Dungeons","I would say that gaming does make me a better team player. I have to learn to **cooperate** with the people I play with, usually friends. Everyone has their own abilities so we have to delegate wisely to perform tasks in games.",CLB-COP,Low Frequency
100,True,3.0,Half of the time,"Minecraft,Binding of Isaac,Overcooked,Don't Starve,Dicey Dungeons","I would say that gaming does make me a better team player. I have to learn to cooperate with the people I play with, usually friends. Everyone has their own **abilities** so we have to delegate wisely to perform tasks in games.",CLB-MNG,Low Frequency
100,True,3.0,Half of the time,"Minecraft,Binding of Isaac,Overcooked,Don't Starve,Dicey Dungeons","I would say that gaming does make me a better team player. I have to learn to cooperate with the people I play with, usually friends. Everyone has their own abilities so we have to **delegate** wisely to perform tasks in games.",CLB-DEL,Low Frequency
100,True,3.0,Half of the time,"Minecraft,Binding of Isaac,Overcooked,Don't Starve,Dicey Dungeons","I would say that gaming does make me a better **team player**. I have to learn to cooperate with the people I play with, usually friends. Everyone has their own abilities so we have to delegate wisely to perform tasks in games.",INT-GRP,Low Frequency
100,True,5.0,Never,"Xcom/Xcom2,Europa Universalis 4,Rimworld,Darkest Dungeon,Rouglites",I am not often in team games due to a weird schedule and being socially awkward and shy.,UNCODED,High Frequency
101,False,1.0,Never,"Death Stranding,Ghost of Tsushima,Cyberpunk ,The Witcher,Final Fantasy","I only play video games where I don't have to communicate with other people. haha. I do that so much anyway, It's nice to be able to escape in a game without distractions from other robot humans. ",UNCODED,Low Frequency
101,True,3.0,Half of the time,"Pokemon Brilliant Diamond,Pokemon Go,Eve Online,Destiny 2,Overwatch","Yes I believe that my history of gaming makes me a better team player. I have been playing games with friends ever since I was in high school (2007-2011). We used to play games over Xbox live and we always played games that were **cooperative**. I learned very early on that to win, there needs to be good communication and active listening. These 2 tools make me a better team player because it will keep the team first instead of ones own individual goals. 

 

I also only play games with friends that are strategy based. Recently it has been Overwatch/Pokemon Unite, but in the past we have played games like Left 4 Dead, or Gears of War in horde mode. However, whenever I would play games on my own, I try my best to play games that are truly solo games like most of the Pokemon games. I find it tough to enjoy games when you play with others who are not communicating or wanting to **work together** as a team.",CLB-COP,Low Frequency
101,True,3.0,Half of the time,"Pokemon Brilliant Diamond,Pokemon Go,Eve Online,Destiny 2,Overwatch","Yes I believe that my history of gaming makes me a better team player. I have been playing games with friends ever since I was in high school (2007-2011). We used to play games over Xbox live and we always played games that were cooperative. I learned very early on that to win, there needs to be good communication and active listening. These 2 tools make me a better team player because it will keep the team first instead of ones own individual goals. 

 

I also only play games with friends that are **strategy** based. Recently it has been Overwatch/Pokemon Unite, but in the past we have played games like Left 4 Dead, or Gears of War in horde mode. However, whenever I would play games on my own, I try my best to play games that are truly solo games like most of the Pokemon games. I find it tough to enjoy games when you play with others who are not communicating or wanting to work together as a team.",PRO-STR,Low Frequency
101,True,3.0,Half of the time,"Pokemon Brilliant Diamond,Pokemon Go,Eve Online,Destiny 2,Overwatch","Yes I believe that my history of gaming makes me a better **team player**. I have been playing games with friends ever since I was in high school (2007-2011). We used to play games over Xbox live and we always played games that were cooperative. I learned very early on that to win, there needs to be good communication and active listening. These 2 tools make me a better **team player** because it will keep the team first instead of ones own individual goals. 

 

I also only play games with friends that are strategy based. Recently it has been Overwatch/Pokemon Unite, but in the past we have played games like Left 4 Dead, or Gears of War in horde mode. However, whenever I would play games on my own, I try my best to play games that are truly solo games like most of the Pokemon games. I find it tough to enjoy games when you play with others who are not communicating or wanting to work together as a team.",INT-GRP,Low Frequency
101,True,3.0,Half of the time,"Pokemon Brilliant Diamond,Pokemon Go,Eve Online,Destiny 2,Overwatch","Yes I believe that my history of gaming makes me a better team player. I have been playing games with friends ever since I was in high school (2007-2011). We used to play games over Xbox live and we always played games that were cooperative. I learned very early on that to win, there needs to be good communication and active listening. These 2 tools make me a better team player because it will keep the team first instead of ones own individual goals. 

 

I also only play games with friends that are strategy based. Recently it has been Overwatch/Pokemon Unite, but in the past we have played games like Left 4 Dead, or Gears of War in horde mode. However, whenever I would play games on my own, I try my best to play games that are truly **solo games** like most of the Pokemon games. I find it tough to enjoy games when you play with others who are not communicating or wanting to work together as a team.",DEF-SLO,Low Frequency
101,True,4.0,Half of the time,"Valheim,Destiny 2,Civilization,The Witcher 3,Dark Souls","Gaming with others makes me a better team player because you learn to appreciate the knowledge/**skills** of others that you don't have. This allows you to learn both from them, and also to be more aware of what you don't know/can't do and when to let others take the lead.",CLB-MNG,High Frequency
101,True,4.0,Half of the time,"Valheim,Destiny 2,Civilization,The Witcher 3,Dark Souls","Gaming with others makes me a better **team player** because you learn to appreciate the knowledge/skills of others that you don't have. This allows you to learn both from them, and also to be more aware of what you don't know/can't do and when to let others take the lead.",INT-GRP,High Frequency
101,True,4.0,Some of the time,"No Man's Sky,Star Citizen,Microsoft Flight Simulator,Anno,Factorio","I think certain games that are crafted to encourage teamwork can certainly help develop proficiency in team dynamics. I play a lot of star citizen with a group of friend from around the world. The game really encourage experimental gameplay that is enhanced greatly by teamwork and **role** distribution. It also encourages individuals to play to their **strengths** within a group, leading to a sense of both individual and collective achievment.",CLB-MNG,High Frequency
101,True,4.0,Some of the time,"No Man's Sky,Star Citizen,Microsoft Flight Simulator,Anno,Factorio","I think certain games that are crafted to encourage **teamwork** can certainly help develop proficiency in team dynamics. I play a lot of star citizen with a **group** of friend from around the world. The game really encourage experimental gameplay that is enhanced greatly by **teamwork** and role distribution. It also encourages individuals to play to their strengths within a **group**, leading to a sense of both individual and **collective** achievment.",INT-GRP,High Frequency
